galaxy_id,redshift,source_h5_row,bundle_h5_row
2716362379678037700,0.06800000369548798,50038,4489
2690725645682210838,0.3319999873638153,50063,4493
2733069976687814850,0.257999986410141,50128,4501
2626688199652121248,0.257999986410141,50144,4502
2728109987646958140,0.12800000607967377,50273,4515
2754151939675409142,0.4180000126361847,50348,4519
2648332247640626588,0.13199999928474426,50359,4520
2686755552648756022,0.3659999966621399,50389,4523
2718320462678353223,0.2759999930858612,50423,4527
2750668081659257310,0.25600001215934753,50505,4533
2728421875673209435,0.3720000088214874,50507,4534
2723685470683910547,0.23000000417232513,50585,4537
2713051019670383296,0.25,50620,4539
2627165264657360848,0.23000000417232513,50650,4542
2671629667658480331,0.27000001072883606,50673,4543
2661749514659187600,0.3400000035762787,50679,4544
2688115752689874789,0.1420000046491623,50822,4550
2768912625663756409,0.36800000071525574,50983,4558
2689695394690970719,0.06400000303983688,51042,4562
2630117144658728469,0.23199999332427979,51426,4596
2746832467658965036,0.41999998688697815,51441,4599
2679481368686298111,0.04800000041723251,51557,4611
2750990067675704876,0.14000000059604645,51586,4613
2649816605683353311,0.3019999861717224,51618,4616
2649098568662712320,0.10000000149011612,51638,4617
2765637578667115189,0.2639999985694885,51780,4627
2743099067670370898,0.36399999260902405,51868,4634
2645960681670876254,0.05000000074505806,51879,4636
2713587462677433481,0.2919999957084656,51920,4639
2724366907684689043,0.2199999988079071,51930,4641
2665031089678954870,0.20000000298023224,52031,4651
2728016828638321973,0.25,52224,4665
2723211675679890181,0.4320000112056732,52281,4668
2746987985662192926,0.14399999380111694,52504,4688
2767440769669876316,0.1720000058412552,52575,4696
2726272221647364011,0.2759999930858612,52619,4699
2732210629656426512,0.18199999630451202,52637,4700
2691675295641369402,0.2199999988079071,52651,4702
2746383757661991585,0.1720000058412552,52663,4703
2661914568664309102,0.3580000102519989,52689,4707
2649920279684060088,0.16599999368190765,52773,4717
2697823957643022954,0.11400000005960464,52809,4722
2677027793664339946,0.1679999977350235,52842,4728
2632185644655863494,0.28999999165534973,52875,4730
2631870836654726576,0.23000000417232513,52931,4733
2704730807642255698,0.3540000021457672,52954,4734
2726331169639170511,0.32199999690055847,53153,4750
2726237492639367903,0.3720000088214874,53164,4751
2712996791673548869,0.10000000149011612,53179,4752
2761824145665055154,0.0820000022649765,53183,4753
2633211747671788235,0.15600000321865082,53279,4763
2663943006639559723,0.04600000008940697,53402,4774
2687645766691762852,0.18000000715255737,53454,4776
2717571805689252703,0.2800000011920929,53463,4777
2643593766644629027,0.1899999976158142,53501,4779
2643246526684421690,0.15000000596046448,53521,4781
2742974581637839901,0.30799999833106995,53583,4788
2739154150643778692,0.02800000086426735,53681,4798
2741414643653189482,0.17000000178813934,53704,4801
2731906587643286068,0.1720000058412552,53816,4811
2677506491637584396,0.14800000190734863,53840,4815
2661799939662645114,0.3179999887943268,53961,4827
2721316479686655305,0.1940000057220459,54050,4834
2662244998653828760,0.34200000762939453,54063,4835
2682129775657001859,0.15800000727176666,54077,4837
2677946436637808567,0.07000000029802322,54102,4840
2662112167655569894,0.30000001192092896,54123,4842
2664651062659202739,0.17000000178813934,54144,4844
2730078044652570307,0.10999999940395355,54177,4847
2691867845685013914,0.1599999964237213,54254,4854
2687021496653911960,0.18000000715255737,54326,4861
2662653363655949324,0.22200000286102295,54337,4862
2724960703652940512,0.23000000417232513,54392,4868
2722953605655916890,0.3100000023841858,54423,4872
2664381759681986868,0.3580000102519989,54431,4873
2726287242651918676,0.07000000029802322,54526,4878
2654307626638198629,0.35199999809265137,54575,4883
2740305311675479777,0.3700000047683716,54589,4886
2742961428675064364,0.3619999885559082,54597,4887
2700133954686640182,0.3659999966621399,54623,4889
2663104603683269574,0.07199999690055847,54696,4894
2738292952683745490,0.2919999957084656,54791,4898
2729024648672439461,0.25,54825,4904
2672278008655156240,0.21400000154972076,54834,4906
2696499990660158006,0.25,54837,4907
2715542865683141042,0.36800000071525574,54935,4916
