descendant_id,descendant_bundle_index,stage,formed_mass_fraction,state_lookback_gyr,predicted_log_stellar_mass,comparison_history_gyr,shape_comparison_limited,n_mass_compatible,n_with_history,n_with_stamp,n_selected,candidate_redshift_p16,candidate_redshift_median,candidate_redshift_p84,selected_delta_ms_median,analogue_centroid_x,analogue_centroid_y,median_cumulative_sfh_distance,best_cumulative_sfh_distance
2747318900655360061,187,3,0.97,3.443125443165168,10.442670972852671,2.0,False,1952,1952,1952,5,0.4440000057220459,0.5720000267028809,0.75,1.335421190975477,7.711854457855225,6.52440071105957,0.008815950927447351,0.005713651904342265
2747318900655360061,187,4,0.96,3.6089295821471175,10.438170471625995,2.0,False,1953,1953,1953,5,0.4399999976158142,0.5699999928474426,0.75,1.1698019332315668,9.554948806762695,4.5324015617370605,0.009868603218312682,0.00894634010193018
2747318900655360061,187,5,0.95,3.7559112629124254,10.433622843875273,2.0,False,1957,1957,1957,5,0.4395999968051911,0.5699999928474426,0.7463999986648561,0.9551612113242646,10.485261917114258,8.102007865905762,0.0077913857001556995,0.004102038122108003
2747318900655360061,187,6,0.9,4.153402487051424,10.410141748025751,2.0,False,1961,1961,1961,5,0.4320000112056732,0.5649999976158142,0.7400000095367432,1.4872533149408862,11.415084838867188,5.995887279510498,0.006198699949611896,0.003375525192378073
2747318900655360061,187,7,0.85,4.512179300212342,10.385318164300719,2.0,False,1980,1980,1980,5,0.42495999693870545,0.5600000023841858,0.7390399932861328,1.6105946029784444,13.50635051727295,5.498446941375732,0.011131411707304898,0.008208315136085945
2747318900655360061,187,8,0.8,4.762418613184853,10.35898922557837,2.0,False,1996,1996,1996,5,0.40799999237060547,0.5519999861717224,0.7379999756813049,1.5764748882437947,14.741658210754395,5.289411544799805,0.015014482332405245,0.012349015334385968
2747318900655360061,187,9,0.6,5.5966785106567105,10.23405048897007,2.0,False,2022,2022,2022,5,0.3779999911785126,0.5329999923706055,0.7239999771118164,1.753228896901947,18.52776336669922,7.571547985076904,0.06750805511261969,0.03994302134309391
2747318900655360061,187,10,0.4,6.323823192144189,10.057959229914388,2.0,False,2033,2033,2033,5,0.33399999141693115,0.49799999594688416,0.7020000219345093,1.5850754658068387,18.876956939697266,7.571547985076904,0.1856679897048992,0.12462908342483447
2747318900655360061,187,11,0.2,6.98223927756373,9.756929234250407,1.6616806443112697,False,1879,1879,1879,5,0.32199999690055847,0.40400001406669617,0.5699999928474426,1.4453937756721236,19.440725326538086,9.397926330566406,0.2663700393957751,0.22640427131165689
2747318900655360061,187,12,0.1,7.4017915349378285,9.455899238586426,1.2421283869371713,False,1634,1634,1634,5,0.2680000066757202,0.3400000035762787,0.4300000071525574,1.7718493081294908,19.43178367614746,9.454697608947754,0.33520419989583083,0.2772529794729176
2737971691688775855,197,1,0.99,2.9597491027435723,10.245762033281633,2.0,False,2017,2017,2017,5,0.3799999952316284,0.5339999794960022,0.7239999771118164,0.3962820066520457,4.184041976928711,8.411102294921875,0.004858767884532768,0.0032179227723703775
2737971691688775855,197,2,0.98,3.384984189208923,10.241352914376577,2.0,False,2016,2016,2016,5,0.3779999911785126,0.5339999794960022,0.7239999771118164,0.965806696931374,5.520274639129639,5.668923377990723,0.0085555313890303,0.0064866448030589585
2737971691688775855,197,3,0.97,3.6959121052432686,10.236898572950327,2.0,False,2017,2017,2017,5,0.3779999911785126,0.5339999794960022,0.7239999771118164,1.129781081304214,7.046133518218994,5.6321635246276855,0.010596936475682082,0.008741179871050941
2737971691688775855,197,4,0.96,3.917765957606322,10.232398071723651,2.0,False,2015,2015,2015,5,0.3779999911785126,0.5320000052452087,0.7258400082588192,1.6014838947399652,6.839625835418701,1.5254493951797485,0.011077947930429181,0.01056292051204277
2737971691688775855,197,5,0.95,4.110795229201235,10.22785044397293,2.0,False,2014,2014,2014,5,0.3779999911785126,0.5339999794960022,0.7239999771118164,1.1413648019017466,8.987613677978516,6.472717761993408,0.009016810739968064,0.0067058930795470114
2737971691688775855,197,6,0.9,4.653612655658705,10.204369348123407,2.0,False,2005,2005,2005,5,0.3700000047683716,0.5299999713897705,0.7200000286102295,1.0708580651490682,12.17052173614502,6.59259557723999,0.010100101032869159,0.008254430348212341
2737971691688775855,197,7,0.85,5.032939734585911,10.179545764398375,2.0,False,1987,1987,1987,5,0.36000001430511475,0.527999997138977,0.7179999947547913,1.3059763301724039,13.687865257263184,7.071353435516357,0.011726129754205724,0.009808542692956834
2737971691688775855,197,8,0.8,5.329056992392049,10.153216825676026,2.0,False,2003,2003,2003,5,0.3499999940395355,0.5220000147819519,0.7160000205039978,1.401965083346623,15.375558853149414,6.5638885498046875,0.020217822157970047,0.011626602497387478
2737971691688775855,197,9,0.6,6.196890436039866,10.028278089067726,2.0,False,2050,2050,2050,5,0.3319999873638153,0.4779999852180481,0.699999988079071,1.5850754658068387,18.876956939697266,7.571547985076904,0.07904957188344833,0.06382171297860544
2737971691688775855,197,10,0.4,6.922210421714366,9.852186830012045,2.0,False,2003,2003,2003,5,0.33000001311302185,0.4300000071525574,0.6100000143051147,1.3793198739447372,19.193836212158203,8.851055145263672,0.17666373994800227,0.13816324094530785
2737971691688775855,197,11,0.2,7.55238518979293,9.551156834348063,1.9646411773945696,False,1694,1694,1694,5,0.29600000381469727,0.35600000619888306,0.45399999618530273,1.4833952633846077,19.43178367614746,9.454697608947754,0.2927591431166032,0.26516736812552555
2737971691688775855,197,12,0.1,7.922662181242268,9.250126838684082,1.5943641859452313,False,1377,1377,1377,5,0.21799999475479126,0.30000001192092896,0.36800000071525574,1.7438979087726998,19.381975173950195,8.969271659851074,0.4214830315465841,0.29383591637562556
2712656789689234291,287,1,0.99,2.0285017025393164,9.788191957292863,2.0,False,1919,1919,1919,5,0.32600000500679016,0.4180000126361847,0.5899999737739563,0.549063020106256,5.291712760925293,9.07947063446045,0.004013328960877367,0.0036683902927518823
2712656789689234291,287,2,0.98,2.4898539511560656,9.783782838387808,2.0,False,1917,1917,1917,5,0.3240000009536743,0.41700001060962677,0.5879999995231628,0.4873582515533833,6.341761589050293,3.075786590576172,0.007016989796297612,0.006841788366713937
2712656789689234291,287,3,0.97,2.786109494056112,9.779328496961558,2.0,False,1912,1912,1912,5,0.3240000009536743,0.41200000047683716,0.5839999914169312,0.6615225240467856,6.583165168762207,1.6293190717697144,0.007729999237188333,0.006939285295733799
2712656789689234291,287,4,0.96,3.0436300788523827,9.774827995734881,2.0,False,1904,1904,1904,5,0.3240000009536743,0.4099999964237213,0.5820000171661377,0.6950390003069827,8.57483959197998,3.7509429454803467,0.006124157534131812,0.00598880795026527
2712656789689234291,287,5,0.95,3.2753424249324334,9.77028036798416,2.0,False,1897,1897,1897,5,0.3240000009536743,0.4099999964237213,0.5799999833106995,1.0495545417546874,8.708135604858398,2.382178544998169,0.0037918676841759954,0.0026350932109431516
2712656789689234291,287,6,0.9,3.8716269026563426,9.746799272134638,2.0,False,1861,1861,1861,5,0.32087999463081357,0.4000000059604645,0.5659999847412109,0.9682762364681116,12.064556121826172,4.2001214027404785,0.004048776364509088,0.0018871155564047894
2712656789689234291,287,7,0.85,4.26800849886629,9.721975688409605,2.0,False,1833,1833,1833,5,0.3179999887943268,0.38999998569488525,0.5440000295639038,0.7839810793354113,13.432209968566895,5.974664688110352,0.0052913776356555715,0.004583277428058516
2712656789689234291,287,8,0.8,4.620260364098545,9.695646749687256,2.0,False,1819,1819,1819,5,0.3140000104904175,0.3840000033378601,0.5299999713897705,0.8187484967976028,15.087401390075684,5.99324369430542,0.011409280211750708,0.00898548732081119
2712656789689234291,287,9,0.6,5.817782182301895,9.570708013078956,2.0,False,1687,1687,1687,5,0.30000001192092896,0.36000001430511475,0.46799999475479126,1.5557016261396472,19.122615814208984,8.659517288208008,0.05839241501517639,0.05435000982775285
2712656789689234291,287,10,0.4,6.6491397435284965,9.394616754023275,2.0,False,1585,1585,1585,5,0.257999986410141,0.3319999873638153,0.40112000823020927,1.7718493081294908,19.45646858215332,9.707863807678223,0.13579471221100642,0.09957298836954542
2712656789689234291,287,11,0.2,7.404900784332138,9.093586758359294,2.0,False,1066,1066,1066,5,0.20000000298023224,0.257999986410141,0.3400000035762787,1.7243391866978617,19.308074951171875,8.773733139038086,0.35613944337021763,0.32654662716681937
